,0
60354,0
60355,0
60356,1
60357,0
60358,1
60359,1
60360,1
60361,1
60362,1
60363,1
60364,1
60365,1
60366,1
60367,1
60368,0
60369,1
60370,1
60371,1
60372,1
60373,0
60374,1
60375,0
60376,0
60377,0
60378,0
60379,0
60380,1
60381,1
60382,1
60383,1
60384,0
60385,0
60386,1
60387,1
60388,0
60389,1
60390,1
60391,0
60392,0
60393,1
60394,0
60395,1
60396,0
60397,0
60398,0
60399,0
60400,1
60401,1
60402,1
60403,0
60404,0
60405,1
60406,1
60407,1
60408,1
60409,0
60410,0
60411,1
60412,1
60413,1
60414,0
60415,1
60416,0
60417,0
60418,0
60419,1
60420,0
60421,1
60422,1
60423,0
60424,1
60425,1
60426,1
60427,1
60428,1
60429,1
60430,0
60431,1
60432,0
60433,1
60434,0
60435,1
60436,1
60437,0
60438,0
60439,0
60440,0
60441,1
60442,0
60443,1
60444,0
60445,1
60446,0
60447,0
60448,1
60449,0
60450,1
60451,1
60452,1
60453,0
60454,0
60455,0
60456,1
60457,0
60458,0
60459,0
60460,0
60461,0
60462,0
60463,0
60464,1
60465,1
60466,1
60467,0
60468,1
60469,1
60470,0
60471,0
60472,1
60473,0
60474,1
60475,0
60476,1
60477,0
60478,1
60479,1
60480,0
60481,0
60482,0
60483,0
60484,0
60485,1
60486,0
60487,1
60488,1
60489,0
60490,1
60491,0
60492,0
60493,0
60494,0
60495,0
60496,1
60497,1
60498,0
60499,0
60500,0
60501,1
60502,1
60503,1
60504,0
60505,1
60506,0
60507,1
60508,1
60509,0
60510,1
60511,0
60512,0
60513,1
60514,0
60515,0
60516,1
60517,1
60518,1
60519,1
60520,1
60521,1
60522,0
60523,0
60524,0
60525,1
60526,1
60527,1
60528,1
60529,0
60530,0
60531,0
60532,1
60533,0
60534,1
60535,1
60536,0
60537,0
60538,0
60539,0
60540,0
60541,1
60542,1
60543,1
60544,0
60545,1
60546,1
60547,1
60548,0
60549,1
60550,0
60551,1
60552,1
60553,1
60554,0
60555,0
60556,0
60557,1
60558,0
60559,0
60560,0
60561,0
60562,1
60563,0
60564,1
60565,0
60566,1
60567,0
60568,0
60569,1
60570,1
60571,1
60572,0
60573,1
60574,1
60575,1
60576,1
60577,1
60578,0
60579,1
60580,1
60581,0
60582,1
60583,0
60584,1
60585,0
60586,1
60587,1
60588,1
60589,0
60590,1
60591,1
60592,1
60593,0
60594,1
60595,1
60596,0
60597,1
60598,0
60599,0
60600,0
60601,1
60602,0
60603,0
60604,1
60605,1
60606,1
60607,0
60608,1
60609,1
60610,0
60611,0
60612,1
60613,1
60614,1
60615,1
60616,0
60617,1
60618,1
60619,1
60620,0
60621,1
60622,0
60623,1
60624,0
60625,0
60626,1
60627,0
60628,1
60629,0
60630,0
60631,0
60632,0
60633,1
60634,1
60635,0
60636,1
60637,1
60638,1
60639,1
60640,1
60641,1
60642,1
60643,0
60644,1
60645,1
60646,1
60647,0
60648,0
60649,0
60650,1
60651,0
60652,1
60653,1
60654,1
60655,0
60656,1
60657,0
60658,0
60659,1
60660,0
60661,0
60662,0
60663,0
60664,0
60665,0
60666,1
60667,1
60668,0
60669,1
60670,0
60671,1
60672,1
60673,1
60674,1
60675,0
60676,1
60677,1
60678,0
60679,1
60680,1
60681,0
60682,0
60683,1
60684,0
60685,1
60686,0
60687,1
60688,1
60689,1
60690,1
60691,0
60692,0
60693,1
60694,0
60695,0
60696,0
60697,0
60698,1
60699,1
60700,1
60701,0
60702,1
60703,1
60704,1
60705,1
60706,0
60707,1
60708,1
60709,1
60710,1
60711,0
60712,0
60713,0
60714,1
60715,1
60716,1
60717,0
60718,1
60719,0
60720,0
60721,0
60722,1
60723,1
60724,1
60725,1
60726,1
60727,0
60728,0
60729,1
60730,1
60731,0
60732,1
60733,1
60734,0
60735,0
60736,1
60737,1
60738,1
60739,0
60740,0
60741,1
60742,0
60743,0
60744,0
60745,0
60746,1
60747,1
60748,0
60749,0
60750,1
60751,0
60752,1
60753,0
60754,0
60755,0
60756,0
60757,0
60758,0
60759,0
60760,1
60761,0
60762,0
60763,1
60764,1
60765,1
60766,0
60767,1
60768,0
60769,1
60770,1
60771,1
60772,1
60773,1
60774,0
60775,1
60776,0
60777,0
60778,1
60779,0
60780,1
60781,1
60782,0
60783,1
60784,0
60785,0
60786,1
60787,1
60788,1
60789,1
60790,1
60791,1
60792,1
60793,1
60794,1
60795,1
60796,1
60797,0
60798,0
60799,1
60800,1
60801,1
60802,1
60803,1
60804,1
60805,1
60806,1
60807,0
60808,1
60809,1
60810,0
60811,0
60812,1
60813,0
60814,1
60815,0
60816,0
60817,1
60818,0
60819,0
60820,0
60821,0
60822,1
60823,1
60824,1
60825,0
60826,1
60827,1
60828,0
60829,1
60830,0
60831,0
60832,1
60833,0
60834,1
60835,0
60836,1
60837,1
60838,0
60839,1
60840,0
60841,1
60842,0
60843,1
60844,0
60845,1
60846,0
60847,0
60848,0
60849,0
60850,1
60851,1
60852,0
60853,1
60854,0
60855,0
60856,0
60857,1
60858,1
60859,1
60860,1
60861,0
60862,0
60863,1
60864,1
60865,0
60866,0
60867,0
60868,1
60869,0
60870,1
60871,0
60872,0
60873,0
60874,0
60875,0
60876,0
60877,1
60878,1
60879,1
60880,0
60881,0
60882,0
60883,0
60884,0
60885,0
60886,0
60887,1
60888,0
60889,1
60890,1
60891,1
60892,0
60893,0
60894,0
60895,0
60896,1
60897,1
60898,0
60899,0
60900,1
60901,1
60902,0
60903,0
60904,0
60905,1
60906,0
60907,0
60908,1
60909,0
60910,1
60911,1
60912,1
60913,1
60914,1
60915,0
60916,0
60917,0
60918,1
60919,0
60920,0
60921,1
60922,0
60923,0
60924,1
60925,0
60926,1
60927,1
60928,1
60929,1
60930,1
60931,1
60932,1
60933,0
60934,0
60935,0
60936,1
60937,1
60938,1
60939,1
60940,1
60941,0
60942,0
60943,1
60944,1
60945,1
60946,0
60947,0
60948,0
60949,0
60950,0
60951,1
60952,1
60953,0
60954,0
60955,0
60956,1
60957,1
60958,0
60959,1
60960,0
60961,1
60962,1
60963,0
60964,0
60965,1
60966,1
60967,0
60968,0
60969,0
60970,1
60971,0
60972,0
60973,1
60974,1
60975,1
60976,0
60977,1
60978,1
60979,1
60980,0
60981,1
60982,1
60983,0
60984,1
60985,0
60986,0
60987,0
60988,0
60989,0
60990,0
60991,1
60992,1
60993,0
60994,0
60995,1
60996,0
60997,1
60998,1
60999,0
61000,1
61001,1
61002,0
61003,0
61004,0
61005,0
61006,0
61007,0
61008,0
61009,1
61010,1
61011,0
61012,0
61013,1
61014,1
61015,0
61016,1
61017,1
61018,0
61019,1
61020,0
61021,0
61022,0
61023,0
61024,1
61025,0
61026,1
61027,1
61028,0
61029,0
61030,1
61031,1
61032,0
61033,0
61034,0
61035,1
61036,1
61037,0
61038,0
61039,1
61040,0
61041,1
61042,1
61043,1
61044,1
61045,0
61046,0
61047,1
61048,0
61049,1
61050,1
61051,1
61052,1
61053,1
61054,1
61055,1
61056,1
61057,1
61058,1
61059,1
61060,1
61061,0
61062,0
61063,0
61064,0
61065,0
61066,1
61067,0
61068,1
61069,0
61070,0
61071,1
61072,0
61073,0
61074,1
61075,0
61076,1
61077,1
61078,0
61079,0
61080,0
61081,1
61082,1
61083,0
61084,1
61085,0
61086,0
61087,1
61088,0
61089,0
61090,0
61091,1
61092,0
61093,1
61094,0
61095,1
61096,1
61097,1
61098,1
61099,0
61100,0
61101,0
61102,0
61103,0
61104,0
61105,1
61106,0
61107,0
61108,1
61109,0
61110,0
61111,0
61112,1
61113,0
61114,0
61115,0
61116,0
61117,0
61118,0
61119,0
61120,1
61121,0
61122,0
61123,0
61124,1
61125,0
61126,1
61127,0
61128,1
61129,1
61130,0
61131,1
61132,0
61133,0
61134,1
61135,1
61136,1
61137,0
61138,1
61139,0
61140,0
61141,1
61142,0
61143,1
61144,0
61145,1
61146,1
61147,0
61148,0
61149,0
61150,0
61151,0
61152,0
61153,1
61154,0
61155,1
61156,1
61157,0
61158,1
61159,1
61160,0
61161,0
61162,0
61163,0
61164,0
61165,1
61166,0
61167,0
61168,1
61169,1
61170,0
61171,1
61172,0
61173,0
61174,0
61175,0
61176,0
61177,0
61178,0
61179,1
61180,1
61181,1
61182,0
61183,0
61184,1
61185,1
61186,0
61187,1
61188,0
61189,0
61190,0
61191,1
61192,1
61193,0
61194,1
61195,1
61196,0
61197,1
61198,0
61199,1
61200,1
61201,1
61202,0
61203,0
61204,1
61205,0
61206,1
61207,1
61208,0
61209,1
61210,0
61211,0
61212,1
61213,1
61214,1
61215,1
61216,1
61217,1
61218,1
61219,0
61220,0
61221,1
61222,1
61223,1
61224,0
61225,0
61226,0
61227,0
61228,1
61229,1
61230,0
61231,1
61232,1
61233,1
61234,0
61235,1
61236,1
61237,0
61238,1
61239,1
61240,1
61241,1
61242,0
61243,1
61244,1
61245,0
61246,1
61247,0
61248,1
61249,1
61250,1
61251,0
61252,1
61253,0
61254,0
61255,1
61256,0
61257,1
61258,1
61259,0
61260,0
61261,0
61262,1
61263,0
61264,1
61265,0
61266,0
61267,0
61268,1
61269,0
61270,0
61271,1
61272,0
61273,0
61274,1
61275,0
61276,1
61277,1
61278,0
61279,0
61280,0
61281,0
61282,0
61283,1
61284,0
61285,0
61286,1
61287,1
61288,0
61289,1
61290,0
61291,1
61292,1
61293,1
61294,0
61295,0
61296,0
61297,0
61298,1
61299,0
61300,1
61301,0
61302,1
61303,0
61304,1
61305,1
61306,0
61307,0
61308,0
61309,1
61310,1
61311,1
61312,1
61313,1
61314,1
61315,1
61316,1
61317,0
61318,0
61319,0
61320,0
61321,0
61322,1
61323,1
61324,1
61325,1
61326,1
61327,1
61328,1
61329,0
61330,0
61331,1
61332,0
61333,1
61334,0
61335,1
61336,0
61337,0
61338,1
61339,0
61340,0
61341,0
61342,1
61343,0
61344,0
61345,0
61346,0
61347,1
61348,0
61349,1
61350,1
61351,1
61352,1
61353,1
61354,1
61355,1
61356,0
61357,0
61358,1
61359,1
61360,1
61361,1
61362,1
61363,1
61364,0
61365,0
61366,1
61367,0
61368,1
61369,0
61370,1
61371,0
61372,0
61373,0
61374,1
61375,1
61376,0
61377,0
61378,1
61379,1
61380,0
61381,1
61382,1
61383,1
61384,1
61385,1
61386,0
61387,0
61388,1
61389,1
61390,1
61391,1
61392,1
61393,0
61394,1
61395,0
61396,0
61397,0
61398,1
61399,0
61400,0
61401,1
61402,1
61403,1
61404,0
61405,0
61406,0
61407,1
61408,0
61409,1
61410,0
61411,1
61412,0
61413,1
61414,1
61415,1
61416,1
61417,1
61418,0
61419,0
61420,0
61421,1
61422,0
61423,0
61424,0
61425,1
61426,1
61427,0
61428,0
61429,0
61430,1
61431,1
61432,0
61433,1
61434,0
61435,1
61436,0
61437,0
61438,1
61439,0
61440,0
61441,0
61442,0
61443,0
61444,1
61445,0
61446,1
61447,0
61448,1
61449,1
61450,0
61451,1
61452,0
61453,0
61454,1
61455,1
61456,0
61457,0
61458,1
61459,1
61460,1
61461,0
61462,0
61463,1
61464,0
61465,1
61466,0
61467,0
61468,1
61469,1
61470,1
61471,1
61472,0
61473,0
61474,1
61475,1
61476,0
61477,1
61478,0
61479,1
61480,0
61481,1
61482,1
61483,1
61484,1
61485,1
61486,0
61487,1
61488,1
61489,0
61490,1
61491,1
61492,0
61493,1
61494,0
61495,1
61496,1
61497,1
61498,1
61499,1
61500,1
61501,0
61502,0
61503,1
61504,0
61505,0
61506,1
61507,0
61508,1
61509,0
61510,0
61511,1
61512,0
61513,0
61514,0
61515,1
61516,1
61517,1
61518,1
61519,1
61520,1
61521,1
61522,1
61523,1
61524,1
61525,1
61526,0
61527,1
61528,1
61529,0
61530,1
61531,0
61532,0
61533,1
61534,1
61535,1
61536,1
61537,1
61538,0
61539,1
61540,0
61541,1
61542,0
61543,0
61544,0
61545,1
61546,1
61547,0
61548,1
61549,1
61550,1
61551,1
61552,0
61553,0
61554,1
61555,0
61556,0
61557,0
61558,0
61559,0
61560,1
61561,0
61562,1
61563,1
61564,1
61565,1
61566,1
61567,1
61568,0
61569,0
61570,1
61571,0
61572,0
61573,0
61574,0
61575,1
61576,0
61577,0
61578,1
61579,1
61580,1
61581,1
61582,0
61583,0
61584,0
61585,1
61586,1
61587,0
61588,1
61589,0
61590,0
61591,0
61592,0
61593,1
61594,1
61595,1
61596,1
61597,0
61598,1
61599,0
61600,1
61601,1
61602,1
61603,0
61604,0
61605,1
61606,0
61607,1
61608,0
61609,0
61610,1
61611,0
61612,1
61613,1
61614,0
61615,0
61616,0
61617,1
61618,0
61619,0
61620,0
61621,1
61622,0
61623,0
61624,0
61625,0
61626,0
61627,0
61628,0
61629,1
61630,0
61631,1
61632,1
61633,0
61634,1
61635,0
61636,0
61637,0
61638,0
61639,0
61640,0
61641,0
61642,0
61643,0
61644,0
61645,0
61646,1
61647,1
61648,1
61649,1
61650,0
61651,0
61652,1
61653,1
61654,0
61655,1
61656,0
61657,1
61658,0
61659,1
61660,1
61661,1
61662,1
61663,1
61664,0
61665,0
61666,0
61667,1
61668,0
61669,1
61670,0
61671,0
61672,0
61673,0
61674,1
61675,1
61676,1
61677,1
61678,1
61679,0
61680,1
61681,0
61682,0
61683,1
61684,0
61685,0
61686,0
61687,1
61688,0
61689,1
61690,1
61691,0
61692,1
61693,1
61694,0
61695,1
61696,0
61697,1
61698,0
61699,1
61700,1
61701,0
61702,0
61703,0
61704,1
61705,0
61706,1
61707,0
61708,1
61709,1
61710,0
61711,0
61712,1
61713,0
61714,1
61715,1
61716,0
61717,1
61718,0
61719,1
61720,0
61721,1
61722,1
61723,0
61724,1
61725,0
61726,0
61727,1
61728,0
61729,0
61730,0
61731,1
61732,1
61733,1
61734,0
61735,0
61736,1
61737,1
61738,1
61739,0
61740,1
61741,1
61742,1
61743,0
61744,1
61745,1
61746,1
61747,1
61748,0
61749,0
61750,0
61751,0
61752,0
61753,0
61754,1
61755,0
61756,1
61757,0
61758,1
61759,1
61760,1
61761,0
61762,0
61763,1
61764,0
61765,1
61766,0
61767,1
61768,0
61769,0
61770,0
61771,0
61772,0
61773,1
61774,1
61775,1
61776,0
61777,1
61778,1
61779,1
61780,0
61781,1
61782,0
61783,1
61784,1
61785,1
61786,1
61787,0
61788,1
61789,0
61790,0
61791,0
61792,0
61793,1
61794,1
61795,0
61796,1
61797,0
61798,1
61799,0
61800,0
61801,0
61802,0
61803,1
61804,0
61805,0
61806,1
61807,1
61808,0
61809,0
61810,1
61811,1
61812,0
61813,1
61814,1
61815,1
61816,1
61817,1
61818,1
61819,0
61820,0
61821,0
61822,1
61823,0
61824,0
61825,1
61826,0
61827,0
61828,0
61829,1
61830,0
61831,0
61832,1
61833,1
61834,1
61835,1
61836,1
61837,0
61838,1
61839,0
61840,0
61841,0
61842,1
61843,0
61844,0
61845,0
61846,0
61847,0
61848,0
61849,1
61850,0
61851,1
61852,1
61853,1
61854,1
61855,1
61856,0
61857,0
61858,1
61859,0
61860,0
61861,1
61862,0
61863,1
61864,1
61865,0
61866,0
61867,1
61868,1
61869,0
61870,1
61871,1
61872,1
61873,0
61874,1
61875,0
61876,1
61877,1
61878,0
61879,1
61880,1
61881,0
61882,0
61883,1
61884,0
61885,0
61886,1
61887,0
61888,1
61889,1
61890,1
61891,0
61892,0
61893,1
61894,0
61895,1
61896,0
61897,0
61898,1
61899,1
61900,0
61901,1
61902,0
61903,1
61904,0
61905,1
61906,1
61907,0
61908,0
61909,1
61910,0
61911,0
61912,0
61913,1
61914,1
61915,1
61916,1
61917,1
61918,0
61919,1
61920,0
61921,1
61922,0
61923,1
61924,1
61925,1
61926,0
61927,0
61928,0
61929,1
61930,0
61931,0
61932,0
61933,0
61934,0
61935,1
61936,1
61937,0
61938,0
61939,1
61940,0
61941,0
61942,1
61943,0
61944,0
61945,0
61946,1
61947,1
61948,1
61949,1
61950,1
61951,1
61952,1
61953,1
61954,1
61955,1
61956,0
61957,0
61958,1
61959,1
61960,1
61961,0
61962,0
61963,1
61964,0
61965,0
61966,1
61967,0
61968,1
61969,0
61970,0
61971,0
61972,0
61973,0
61974,1
61975,0
61976,1
61977,0
61978,0
61979,1
61980,0
61981,0
61982,0
61983,0
61984,1
61985,1
61986,0
61987,1
61988,0
61989,1
61990,0
61991,1
61992,1
61993,1
61994,0
61995,1
61996,0
61997,1
61998,0
61999,0
62000,1
62001,0
62002,1
62003,1
62004,1
62005,1
62006,1
62007,0
62008,0
62009,0
62010,0
62011,0
62012,1
62013,1
62014,0
62015,0
62016,1
62017,1
62018,0
62019,0
62020,0
62021,1
62022,0
62023,0
62024,1
62025,1
62026,1
62027,0
62028,0
62029,1
62030,0
62031,1
62032,1
62033,1
62034,0
62035,1
62036,1
62037,1
62038,0
62039,0
62040,1
62041,0
62042,0
62043,1
62044,0
62045,0
62046,0
62047,1
62048,0
62049,1
62050,0
62051,1
62052,1
62053,1
62054,1
62055,0
62056,1
62057,1
62058,0
62059,0
62060,1
62061,1
62062,0
62063,0
62064,1
62065,1
62066,1
62067,1
62068,0
62069,1
62070,0
62071,0
62072,1
62073,0
62074,1
62075,0
62076,0
62077,0
62078,1
62079,0
62080,0
62081,1
62082,0
62083,1
62084,1
62085,0
62086,0
62087,0
62088,1
62089,1
62090,1
62091,1
62092,1
62093,0
62094,1
62095,1
62096,1
62097,1
62098,0
62099,0
62100,1
62101,0
62102,0
62103,0
62104,1
62105,1
62106,0
62107,0
62108,0
62109,0
62110,0
62111,1
62112,1
62113,1
62114,1
62115,0
62116,1
62117,1
62118,0
62119,0
62120,1
62121,0
62122,1
62123,0
62124,1
62125,1
62126,0
62127,0
62128,0
62129,0
62130,1
62131,0
62132,0
62133,1
62134,1
62135,0
62136,0
62137,0
62138,0
62139,1
62140,1
62141,1
62142,0
62143,0
62144,1
62145,1
62146,0
62147,1
62148,0
62149,1
62150,0
62151,1
62152,1
62153,1
62154,0
62155,1
62156,0
62157,1
62158,0
62159,0
62160,1
62161,1
62162,0
62163,0
62164,0
62165,1
62166,0
62167,0
62168,1
62169,0
62170,1
62171,0
62172,1
62173,0
62174,1
62175,1
62176,1
62177,1
62178,1
62179,0
62180,1
62181,0
62182,1
62183,1
62184,1
62185,0
62186,1
62187,0
62188,0
62189,0
62190,0
62191,1
62192,0
62193,1
62194,1
62195,0
62196,0
62197,1
62198,1
62199,1
62200,1
62201,0
62202,0
62203,0
62204,1
62205,0
62206,0
62207,1
62208,0
62209,0
62210,0
62211,1
62212,0
62213,0
62214,0
62215,0
62216,1
62217,1
62218,0
62219,1
62220,0
62221,1
62222,0
62223,1
62224,1
62225,0
62226,0
62227,0
62228,0
62229,0
62230,0
62231,1
62232,0
62233,1
62234,1
62235,1
62236,1
62237,1
62238,1
62239,1
62240,1
62241,0
62242,0
62243,1
62244,1
62245,1
62246,0
62247,0
62248,1
62249,1
62250,1
62251,1
62252,0
62253,0
62254,1
62255,0
62256,0
62257,0
62258,1
62259,1
62260,0
62261,1
62262,1
62263,1
62264,1
62265,1
62266,0
62267,0
62268,1
62269,0
62270,0
62271,1
62272,1
62273,0
62274,1
62275,1
62276,1
62277,0
62278,0
62279,0
62280,0
62281,0
62282,0
62283,1
62284,0
62285,0
62286,0
62287,0
62288,1
62289,0
62290,0
62291,1
62292,1
62293,0
62294,0
62295,1
62296,1
62297,1
62298,0
62299,1
62300,0
62301,1
62302,1
62303,1
62304,1
62305,1
62306,1
62307,1
62308,0
62309,0
62310,1
62311,1
62312,1
62313,0
62314,0
62315,0
62316,0
62317,0
62318,1
62319,1
62320,0
62321,1
62322,0
62323,0
62324,0
62325,1
62326,1
62327,1
62328,1
62329,1
62330,0
62331,1
62332,1
62333,0
62334,0
62335,1
62336,0
62337,1
62338,0
62339,1
62340,1
62341,0
62342,1
62343,1
62344,0
62345,0
62346,1
62347,0
62348,1
62349,0
62350,1
62351,1
62352,0
62353,1
62354,1
62355,1
62356,1
62357,0
62358,0
62359,1
62360,0
62361,1
62362,1
62363,0
62364,1
62365,0
62366,1
62367,1
62368,1
62369,1
62370,0
62371,1
62372,0
62373,1
62374,1
62375,0
62376,1
62377,1
62378,0
62379,1
62380,1
62381,0
62382,1
62383,0
62384,0
62385,1
62386,0
62387,1
62388,1
62389,1
62390,1
62391,0
62392,1
62393,1
62394,0
62395,0
62396,1
62397,0
62398,0
62399,0
62400,1
62401,0
62402,1
62403,0
62404,0
62405,1
62406,1
62407,1
62408,1
62409,1
62410,0
62411,1
62412,0
62413,1
62414,0
62415,0
62416,0
62417,0
62418,0
62419,1
62420,0
62421,0
62422,1
62423,0
62424,1
62425,1
62426,1
62427,0
62428,1
62429,0
62430,0
62431,0
62432,1
62433,1
62434,1
62435,1
62436,0
62437,1
62438,1
62439,0
62440,1
62441,0
62442,0
62443,1
62444,1
62445,1
62446,0
62447,0
62448,1
62449,0
62450,1
62451,0
62452,0
62453,1
62454,1
62455,1
62456,1
62457,0
62458,1
62459,0
62460,1
62461,1
62462,1
62463,0
62464,0
62465,0
62466,0
62467,0
62468,0
62469,0
62470,0
62471,0
62472,0
62473,0
62474,1
62475,1
62476,0
62477,1
62478,0
62479,1
62480,0
62481,1
62482,0
62483,0
62484,0
62485,1
62486,1
62487,0
62488,0
62489,1
62490,0
62491,0
62492,1
62493,0
62494,0
62495,1
62496,0
62497,1
62498,0
62499,0
62500,1
62501,1
62502,1
62503,0
62504,1
62505,1
62506,0
62507,1
62508,1
62509,0
62510,0
62511,1
62512,0
62513,1
62514,0
62515,0
62516,1
62517,0
62518,0
62519,0
62520,0
62521,0
62522,0
62523,1
62524,0
62525,1
62526,1
62527,1
62528,1
62529,1
62530,1
62531,1
62532,1
62533,0
62534,1
62535,0
62536,1
62537,0
62538,0
62539,0
62540,0
62541,1
62542,1
62543,1
62544,1
62545,1
62546,0
62547,0
62548,0
62549,0
62550,0
62551,1
62552,0
62553,0
62554,1
62555,1
62556,1
62557,0
62558,1
62559,1
62560,1
62561,0
62562,1
62563,0
62564,1
62565,1
62566,1
62567,0
62568,1
62569,1
62570,0
62571,1
62572,0
62573,0
62574,0
62575,0
62576,1
62577,0
62578,1
62579,1
62580,0
62581,1
62582,1
62583,1
62584,1
62585,1
62586,0
62587,1
62588,0
62589,0
62590,1
62591,1
62592,1
62593,1
62594,1
62595,0
62596,0
62597,0
62598,0
62599,0
62600,0
62601,1
62602,0
62603,0
62604,0
62605,0
62606,1
62607,0
62608,0
62609,0
62610,0
62611,1
62612,0
62613,0
62614,0
62615,0
62616,0
62617,1
62618,1
62619,1
62620,1
62621,0
62622,1
62623,0
62624,1
62625,0
62626,0
62627,1
62628,0
62629,1
62630,0
62631,1
62632,0
62633,1
62634,1
62635,0
62636,1
62637,1
62638,0
62639,0
62640,1
62641,0
62642,0
62643,1
62644,0
62645,1
62646,0
62647,0
62648,0
62649,0
62650,0
62651,0
62652,1
62653,0
62654,0
62655,0
62656,0
62657,0
62658,0
62659,1
62660,1
62661,0
62662,1
62663,0
62664,1
62665,0
62666,0
62667,0
62668,0
62669,1
62670,1
62671,0
62672,0
62673,0
62674,0
62675,0
62676,1
62677,0
62678,1
62679,1
62680,0
62681,0
62682,1
62683,1
62684,0
62685,0
62686,0
62687,0
62688,0
62689,1
62690,1
62691,0
62692,0
62693,1
62694,0
62695,0
62696,0
62697,1
62698,0
62699,0
62700,0
62701,0
62702,0
62703,0
62704,0
62705,0
62706,1
62707,0
62708,0
62709,1
62710,0
62711,0
62712,1
62713,0
62714,0
62715,1
62716,0
62717,0
62718,1
62719,1
62720,1
62721,0
62722,0
62723,0
62724,1
62725,1
62726,1
62727,0
62728,1
62729,1
62730,0
62731,1
62732,1
62733,0
62734,0
62735,1
62736,0
62737,1
62738,1
62739,0
62740,0
62741,0
62742,0
62743,0
62744,0
62745,1
62746,1
62747,1
62748,1
62749,1
62750,0
62751,0
62752,1
62753,1
62754,0
62755,0
62756,0
62757,1
62758,1
62759,1
62760,0
62761,1
62762,0
62763,0
62764,0
62765,1
62766,1
62767,0
62768,1
62769,0
62770,0
62771,0
62772,0
62773,1
62774,1
62775,0
62776,1
62777,1
62778,1
62779,1
62780,0
62781,0
62782,0
62783,0
62784,0
62785,1
62786,1
62787,1
62788,1
62789,1
62790,0
62791,0
62792,0
62793,0
62794,0
62795,1
62796,0
62797,1
62798,1
62799,1
62800,0
62801,1
62802,1
62803,1
62804,1
62805,1
62806,1
62807,0
62808,1
62809,0
62810,1
62811,0
62812,0
62813,0
62814,0
62815,0
62816,1
62817,0
62818,0
62819,1
62820,1
62821,0
62822,1
62823,1
62824,1
62825,1
62826,1
62827,1
62828,1
62829,0
62830,1
62831,1
62832,0
62833,0
62834,1
62835,0
62836,1
62837,1
62838,0
62839,1
62840,1
62841,0
62842,0
62843,0
62844,1
62845,0
62846,0
62847,0
62848,0
62849,0
62850,0
62851,0
62852,0
62853,0
62854,1
62855,1
62856,1
62857,0
62858,1
62859,1
62860,0
62861,1
62862,0
62863,0
62864,1
62865,0
62866,0
62867,1
62868,0
62869,1
62870,0
62871,1
62872,0
62873,1
62874,1
62875,0
62876,1
62877,0
62878,0
62879,0
62880,0
62881,0
62882,0
62883,0
62884,0
62885,0
62886,0
62887,1
62888,1
62889,0
62890,0
62891,1
62892,0
62893,0
62894,0
62895,1
62896,0
62897,1
62898,0
62899,1
62900,1
62901,0
62902,1
62903,0
62904,0
62905,1
62906,0
62907,0
62908,1
62909,1
62910,0
62911,1
62912,0
62913,1
62914,0
62915,1
62916,0
62917,1
62918,0
62919,0
62920,1
62921,1
62922,1
62923,0
62924,1
62925,0
62926,1
62927,1
62928,0
62929,0
62930,1
62931,0
62932,0
62933,1
62934,1
62935,0
62936,0
62937,0
62938,1
62939,1
62940,1
62941,1
62942,1
62943,1
62944,0
62945,0
62946,1
62947,1
62948,1
62949,1
62950,0
62951,1
62952,0
62953,1
62954,0
62955,0
62956,1
62957,0
62958,0
62959,0
62960,1
62961,1
62962,0
62963,1
62964,0
62965,1
62966,0
62967,0
62968,0
62969,1
62970,0
62971,0
62972,0
62973,0
62974,0
62975,1
62976,1
62977,0
62978,1
62979,1
62980,1
62981,1
62982,0
62983,1
62984,0
62985,1
62986,1
62987,0
62988,0
62989,1
62990,0
62991,0
62992,0
62993,0
62994,0
62995,1
62996,1
62997,0
62998,0
62999,0
63000,0
63001,0
63002,0
63003,1
63004,1
63005,1
63006,0
63007,0
63008,0
63009,0
63010,0
63011,0
63012,1
63013,0
63014,0
63015,0
63016,1
63017,1
63018,0
63019,1
63020,0
63021,0
63022,1
63023,0
63024,0
63025,1
63026,0
63027,1
63028,1
63029,1
63030,0
63031,0
63032,0
63033,1
63034,1
63035,0
63036,1
63037,1
63038,0
63039,1
63040,1
63041,1
63042,0
63043,1
63044,1
63045,1
63046,1
63047,1
63048,0
63049,0
63050,1
63051,1
63052,0
63053,0
63054,0
63055,1
63056,0
63057,0
63058,1
63059,1
63060,0
63061,0
63062,0
63063,1
63064,1
63065,0
63066,0
63067,1
63068,0
63069,0
63070,1
63071,1
63072,0
63073,0
63074,0
63075,1
63076,1
63077,1
63078,1
63079,0
63080,1
63081,1
63082,1
63083,1
63084,0
63085,1
63086,0
63087,0
63088,0
63089,1
63090,0
63091,1
63092,0
63093,0
63094,0
63095,0
63096,0
63097,0
63098,1
63099,1
63100,1
63101,1
63102,0
63103,1
63104,0
63105,1
63106,0
63107,0
63108,1
63109,0
63110,1
63111,1
63112,0
63113,0
63114,0
63115,0
63116,0
63117,0
63118,0
63119,0
63120,1
63121,1
63122,1
63123,0
63124,1
63125,0
63126,1
63127,0
63128,0
63129,0
63130,1
63131,0
63132,1
63133,1
63134,1
63135,0
63136,0
63137,0
63138,0
63139,1
63140,1
63141,1
63142,0
63143,1
63144,0
63145,0
63146,1
63147,1
63148,1
63149,0
63150,0
63151,0
63152,1
